date_key,full_date,day_of_week,day_num_in_month,day_num_overall,day_name,day_abbrev,weekday_flag,week_num_in_year,week_num_overall,week_begin_date,week_begin_date_key,month,month_num_overall,month_name,month_abbrev,quarter,year,yearmo,fiscal_month,fiscal_quarter,fiscal_year,last_day_in_month_flag,same_day_year_ago_date
20180224,2/24/2018,6,24,1151,Saturday,Sat,Weekend,8,167,2/19/2018,20180219,2,38,February,Feb,1,2018,201802,8,3,2018,Not Month End,2/24/2017
20180225,2/25/2018,7,25,1152,Sunday,Sun,Weekend,8,167,2/19/2018,20180219,2,38,February,Feb,1,2018,201802,8,3,2018,Not Month End,2/25/2017
20180226,2/26/2018,1,26,1153,Monday,Mon,Weekday,9,168,2/26/2018,20180226,2,38,February,Feb,1,2018,201802,8,3,2018,Not Month End,2/26/2017
20180227,2/27/2018,2,27,1154,Tuesday,Tue,Weekday,9,168,2/26/2018,20180226,2,38,February,Feb,1,2018,201802,8,3,2018,Not Month End,2/27/2017
20180228,2/28/2018,3,28,1155,Wednesday,Wed,Weekday,9,168,2/26/2018,20180226,2,38,February,Feb,1,2018,201802,8,3,2018,Month End,2/28/2017
20180301,3/1/2018,4,1,1156,Thursday,Thu,Weekday,9,168,2/26/2018,20180226,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/1/2017
20180302,3/2/2018,5,2,1157,Friday,Fri,Weekday,9,168,2/26/2018,20180226,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/2/2017
20180303,3/3/2018,6,3,1158,Saturday,Sat,Weekend,9,168,2/26/2018,20180226,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/3/2017
20180304,3/4/2018,7,4,1159,Sunday,Sun,Weekend,9,168,2/26/2018,20180226,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/4/2017
20180305,3/5/2018,1,5,1160,Monday,Mon,Weekday,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/5/2017
20180306,3/6/2018,2,6,1161,Tuesday,Tue,Weekday,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/6/2017
20180307,3/7/2018,3,7,1162,Wednesday,Wed,Weekday,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/7/2017
20180308,3/8/2018,4,8,1163,Thursday,Thu,Weekday,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/8/2017
20180309,3/9/2018,5,9,1164,Friday,Fri,Weekday,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/9/2017
20180310,3/10/2018,6,10,1165,Saturday,Sat,Weekend,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/10/2017
20180311,3/11/2018,7,11,1166,Sunday,Sun,Weekend,10,169,3/5/2018,20180305,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/11/2017
20180312,3/12/2018,1,12,1167,Monday,Mon,Weekday,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/12/2017
20180313,3/13/2018,2,13,1168,Tuesday,Tue,Weekday,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/13/2017
20180314,3/14/2018,3,14,1169,Wednesday,Wed,Weekday,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/14/2017
20180315,3/15/2018,4,15,1170,Thursday,Thu,Weekday,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/15/2017
20180316,3/16/2018,5,16,1171,Friday,Fri,Weekday,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/16/2017
20180317,3/17/2018,6,17,1172,Saturday,Sat,Weekend,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/17/2017
20180318,3/18/2018,7,18,1173,Sunday,Sun,Weekend,11,170,3/12/2018,20180312,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/18/2017
20180319,3/19/2018,1,19,1174,Monday,Mon,Weekday,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/19/2017
20180320,3/20/2018,2,20,1175,Tuesday,Tue,Weekday,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/20/2017
20180321,3/21/2018,3,21,1176,Wednesday,Wed,Weekday,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/21/2017
20180322,3/22/2018,4,22,1177,Thursday,Thu,Weekday,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/22/2017
20180323,3/23/2018,5,23,1178,Friday,Fri,Weekday,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/23/2017
20180324,3/24/2018,6,24,1179,Saturday,Sat,Weekend,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/24/2017
20180325,3/25/2018,7,25,1180,Sunday,Sun,Weekend,12,171,3/19/2018,20180319,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/25/2017
20180326,3/26/2018,1,26,1181,Monday,Mon,Weekday,13,172,3/26/2018,20180326,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/26/2017
20180327,3/27/2018,2,27,1182,Tuesday,Tue,Weekday,13,172,3/26/2018,20180326,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/27/2017
20180328,3/28/2018,3,28,1183,Wednesday,Wed,Weekday,13,172,3/26/2018,20180326,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/28/2017
20180329,3/29/2018,4,29,1184,Thursday,Thu,Weekday,13,172,3/26/2018,20180326,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/29/2017
20180330,3/30/2018,5,30,1185,Friday,Fri,Weekday,13,172,3/26/2018,20180326,3,39,March,Mar,1,2018,201803,9,3,2018,Not Month End,3/30/2017
20180331,3/31/2018,6,31,1186,Saturday,Sat,Weekend,13,172,3/26/2018,20180326,3,39,March,Mar,1,2018,201803,9,3,2018,Month End,3/31/2017
20180401,4/1/2018,7,1,1187,Sunday,Sun,Weekend,13,172,3/26/2018,20180326,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/1/2017
20180402,4/2/2018,1,2,1188,Monday,Mon,Weekday,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/2/2017
20180403,4/3/2018,2,3,1189,Tuesday,Tue,Weekday,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/3/2017
20180404,4/4/2018,3,4,1190,Wednesday,Wed,Weekday,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/4/2017
20180405,4/5/2018,4,5,1191,Thursday,Thu,Weekday,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/5/2017
20180406,4/6/2018,5,6,1192,Friday,Fri,Weekday,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/6/2017
20180407,4/7/2018,6,7,1193,Saturday,Sat,Weekend,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/7/2017
20180408,4/8/2018,7,8,1194,Sunday,Sun,Weekend,14,173,4/2/2018,20180402,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/8/2017
20180409,4/9/2018,1,9,1195,Monday,Mon,Weekday,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/9/2017
20180410,4/10/2018,2,10,1196,Tuesday,Tue,Weekday,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/10/2017
20180411,4/11/2018,3,11,1197,Wednesday,Wed,Weekday,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/11/2017
20180412,4/12/2018,4,12,1198,Thursday,Thu,Weekday,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/12/2017
20180413,4/13/2018,5,13,1199,Friday,Fri,Weekday,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/13/2017
20180414,4/14/2018,6,14,1200,Saturday,Sat,Weekend,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/14/2017
20180415,4/15/2018,7,15,1201,Sunday,Sun,Weekend,15,174,4/9/2018,20180409,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/15/2017
20180416,4/16/2018,1,16,1202,Monday,Mon,Weekday,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/16/2017
20180417,4/17/2018,2,17,1203,Tuesday,Tue,Weekday,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/17/2017
20180418,4/18/2018,3,18,1204,Wednesday,Wed,Weekday,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/18/2017
20180419,4/19/2018,4,19,1205,Thursday,Thu,Weekday,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/19/2017
20180420,4/20/2018,5,20,1206,Friday,Fri,Weekday,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/20/2017
20180421,4/21/2018,6,21,1207,Saturday,Sat,Weekend,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/21/2017
20180422,4/22/2018,7,22,1208,Sunday,Sun,Weekend,16,175,4/16/2018,20180416,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/22/2017
20180423,4/23/2018,1,23,1209,Monday,Mon,Weekday,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/23/2017
20180424,4/24/2018,2,24,1210,Tuesday,Tue,Weekday,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/24/2017
20180425,4/25/2018,3,25,1211,Wednesday,Wed,Weekday,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/25/2017
20180426,4/26/2018,4,26,1212,Thursday,Thu,Weekday,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/26/2017
20180427,4/27/2018,5,27,1213,Friday,Fri,Weekday,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/27/2017
20180428,4/28/2018,6,28,1214,Saturday,Sat,Weekend,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/28/2017
20180429,4/29/2018,7,29,1215,Sunday,Sun,Weekend,17,176,4/23/2018,20180423,4,40,April,Apr,2,2018,201804,10,4,2018,Not Month End,4/29/2017
20180430,4/30/2018,1,30,1216,Monday,Mon,Weekday,18,177,4/30/2018,20180430,4,40,April,Apr,2,2018,201804,10,4,2018,Month End,4/30/2017
20180501,5/1/2018,2,1,1217,Tuesday,Tue,Weekday,18,177,4/30/2018,20180430,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/1/2017
20180502,5/2/2018,3,2,1218,Wednesday,Wed,Weekday,18,177,4/30/2018,20180430,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/2/2017
20180503,5/3/2018,4,3,1219,Thursday,Thu,Weekday,18,177,4/30/2018,20180430,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/3/2017
20180504,5/4/2018,5,4,1220,Friday,Fri,Weekday,18,177,4/30/2018,20180430,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/4/2017
20180505,5/5/2018,6,5,1221,Saturday,Sat,Weekend,18,177,4/30/2018,20180430,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/5/2017
20180506,5/6/2018,7,6,1222,Sunday,Sun,Weekend,18,177,4/30/2018,20180430,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/6/2017
20180507,5/7/2018,1,7,1223,Monday,Mon,Weekday,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/7/2017
20180508,5/8/2018,2,8,1224,Tuesday,Tue,Weekday,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/8/2017
20180509,5/9/2018,3,9,1225,Wednesday,Wed,Weekday,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/9/2017
20180510,5/10/2018,4,10,1226,Thursday,Thu,Weekday,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/10/2017
20180511,5/11/2018,5,11,1227,Friday,Fri,Weekday,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/11/2017
20180512,5/12/2018,6,12,1228,Saturday,Sat,Weekend,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/12/2017
20180513,5/13/2018,7,13,1229,Sunday,Sun,Weekend,19,178,5/7/2018,20180507,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/13/2017
20180514,5/14/2018,1,14,1230,Monday,Mon,Weekday,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/14/2017
20180515,5/15/2018,2,15,1231,Tuesday,Tue,Weekday,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/15/2017
20180516,5/16/2018,3,16,1232,Wednesday,Wed,Weekday,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/16/2017
20180517,5/17/2018,4,17,1233,Thursday,Thu,Weekday,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/17/2017
20180518,5/18/2018,5,18,1234,Friday,Fri,Weekday,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/18/2017
20180519,5/19/2018,6,19,1235,Saturday,Sat,Weekend,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/19/2017
20180520,5/20/2018,7,20,1236,Sunday,Sun,Weekend,20,179,5/14/2018,20180514,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/20/2017
20180521,5/21/2018,1,21,1237,Monday,Mon,Weekday,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/21/2017
20180522,5/22/2018,2,22,1238,Tuesday,Tue,Weekday,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/22/2017
20180523,5/23/2018,3,23,1239,Wednesday,Wed,Weekday,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/23/2017
20180524,5/24/2018,4,24,1240,Thursday,Thu,Weekday,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/24/2017
20180525,5/25/2018,5,25,1241,Friday,Fri,Weekday,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/25/2017
20180526,5/26/2018,6,26,1242,Saturday,Sat,Weekend,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/26/2017
20180527,5/27/2018,7,27,1243,Sunday,Sun,Weekend,21,180,5/21/2018,20180521,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/27/2017
20180528,5/28/2018,1,28,1244,Monday,Mon,Weekday,22,181,5/28/2018,20180528,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/28/2017
20180529,5/29/2018,2,29,1245,Tuesday,Tue,Weekday,22,181,5/28/2018,20180528,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/29/2017
20180530,5/30/2018,3,30,1246,Wednesday,Wed,Weekday,22,181,5/28/2018,20180528,5,41,May,May,2,2018,201805,11,4,2018,Not Month End,5/30/2017
20180531,5/31/2018,4,31,1247,Thursday,Thu,Weekday,22,181,5/28/2018,20180528,5,41,May,May,2,2018,201805,11,4,2018,Month End,5/31/2017
20180601,6/1/2018,5,1,1248,Friday,Fri,Weekday,22,181,5/28/2018,20180528,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/1/2017
20180602,6/2/2018,6,2,1249,Saturday,Sat,Weekend,22,181,5/28/2018,20180528,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/2/2017
20180603,6/3/2018,7,3,1250,Sunday,Sun,Weekend,22,181,5/28/2018,20180528,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/3/2017
20180604,6/4/2018,1,4,1251,Monday,Mon,Weekday,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/4/2017
20180605,6/5/2018,2,5,1252,Tuesday,Tue,Weekday,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/5/2017
20180606,6/6/2018,3,6,1253,Wednesday,Wed,Weekday,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/6/2017
20180607,6/7/2018,4,7,1254,Thursday,Thu,Weekday,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/7/2017
20180608,6/8/2018,5,8,1255,Friday,Fri,Weekday,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/8/2017
20180609,6/9/2018,6,9,1256,Saturday,Sat,Weekend,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/9/2017
20180610,6/10/2018,7,10,1257,Sunday,Sun,Weekend,23,182,6/4/2018,20180604,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/10/2017
20180611,6/11/2018,1,11,1258,Monday,Mon,Weekday,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/11/2017
20180612,6/12/2018,2,12,1259,Tuesday,Tue,Weekday,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/12/2017
20180613,6/13/2018,3,13,1260,Wednesday,Wed,Weekday,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/13/2017
20180614,6/14/2018,4,14,1261,Thursday,Thu,Weekday,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/14/2017
20180615,6/15/2018,5,15,1262,Friday,Fri,Weekday,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/15/2017
20180616,6/16/2018,6,16,1263,Saturday,Sat,Weekend,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/16/2017
20180617,6/17/2018,7,17,1264,Sunday,Sun,Weekend,24,183,6/11/2018,20180611,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/17/2017
20180618,6/18/2018,1,18,1265,Monday,Mon,Weekday,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/18/2017
20180619,6/19/2018,2,19,1266,Tuesday,Tue,Weekday,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/19/2017
20180620,6/20/2018,3,20,1267,Wednesday,Wed,Weekday,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/20/2017
20180621,6/21/2018,4,21,1268,Thursday,Thu,Weekday,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/21/2017
20180622,6/22/2018,5,22,1269,Friday,Fri,Weekday,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/22/2017
20180623,6/23/2018,6,23,1270,Saturday,Sat,Weekend,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/23/2017
20180624,6/24/2018,7,24,1271,Sunday,Sun,Weekend,25,184,6/18/2018,20180618,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/24/2017
20180625,6/25/2018,1,25,1272,Monday,Mon,Weekday,26,185,6/25/2018,20180625,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/25/2017
20180626,6/26/2018,2,26,1273,Tuesday,Tue,Weekday,26,185,6/25/2018,20180625,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/26/2017
20180627,6/27/2018,3,27,1274,Wednesday,Wed,Weekday,26,185,6/25/2018,20180625,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/27/2017
20180628,6/28/2018,4,28,1275,Thursday,Thu,Weekday,26,185,6/25/2018,20180625,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/28/2017
20180629,6/29/2018,5,29,1276,Friday,Fri,Weekday,26,185,6/25/2018,20180625,6,42,June,Jun,2,2018,201806,12,4,2018,Not Month End,6/29/2017
20180630,6/30/2018,6,30,1277,Saturday,Sat,Weekend,26,185,6/25/2018,20180625,6,42,June,Jun,2,2018,201806,12,4,2018,Month End,6/30/2017
20180701,7/1/2018,7,1,1278,Sunday,Sun,Weekend,26,185,6/25/2018,20180625,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/1/2017
20180702,7/2/2018,1,2,1279,Monday,Mon,Weekday,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/2/2017
20180703,7/3/2018,2,3,1280,Tuesday,Tue,Weekday,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/3/2017
20180704,7/4/2018,3,4,1281,Wednesday,Wed,Weekday,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/4/2017
20180705,7/5/2018,4,5,1282,Thursday,Thu,Weekday,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/5/2017
20180706,7/6/2018,5,6,1283,Friday,Fri,Weekday,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/6/2017
20180707,7/7/2018,6,7,1284,Saturday,Sat,Weekend,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/7/2017
20180708,7/8/2018,7,8,1285,Sunday,Sun,Weekend,27,186,7/2/2018,20180702,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/8/2017
20180709,7/9/2018,1,9,1286,Monday,Mon,Weekday,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/9/2017
20180710,7/10/2018,2,10,1287,Tuesday,Tue,Weekday,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/10/2017
20180711,7/11/2018,3,11,1288,Wednesday,Wed,Weekday,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/11/2017
20180712,7/12/2018,4,12,1289,Thursday,Thu,Weekday,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/12/2017
20180713,7/13/2018,5,13,1290,Friday,Fri,Weekday,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/13/2017
20180714,7/14/2018,6,14,1291,Saturday,Sat,Weekend,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/14/2017
20180715,7/15/2018,7,15,1292,Sunday,Sun,Weekend,28,187,7/9/2018,20180709,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/15/2017
20180716,7/16/2018,1,16,1293,Monday,Mon,Weekday,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/16/2017
20180717,7/17/2018,2,17,1294,Tuesday,Tue,Weekday,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/17/2017
20180718,7/18/2018,3,18,1295,Wednesday,Wed,Weekday,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/18/2017
20180719,7/19/2018,4,19,1296,Thursday,Thu,Weekday,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/19/2017
20180720,7/20/2018,5,20,1297,Friday,Fri,Weekday,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/20/2017
20180721,7/21/2018,6,21,1298,Saturday,Sat,Weekend,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/21/2017
20180722,7/22/2018,7,22,1299,Sunday,Sun,Weekend,29,188,7/16/2018,20180716,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/22/2017
20180723,7/23/2018,1,23,1300,Monday,Mon,Weekday,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/23/2017
20180724,7/24/2018,2,24,1301,Tuesday,Tue,Weekday,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/24/2017
20180725,7/25/2018,3,25,1302,Wednesday,Wed,Weekday,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/25/2017
20180726,7/26/2018,4,26,1303,Thursday,Thu,Weekday,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/26/2017
20180727,7/27/2018,5,27,1304,Friday,Fri,Weekday,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/27/2017
20180728,7/28/2018,6,28,1305,Saturday,Sat,Weekend,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/28/2017
20180729,7/29/2018,7,29,1306,Sunday,Sun,Weekend,30,189,7/23/2018,20180723,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/29/2017
20180730,7/30/2018,1,30,1307,Monday,Mon,Weekday,31,190,7/30/2018,20180730,7,43,July,Jul,3,2018,201807,1,1,2019,Not Month End,7/30/2017
20180731,7/31/2018,2,31,1308,Tuesday,Tue,Weekday,31,190,7/30/2018,20180730,7,43,July,Jul,3,2018,201807,1,1,2019,Month End,7/31/2017
20180801,8/1/2018,3,1,1309,Wednesday,Wed,Weekday,31,190,7/30/2018,20180730,8,44,August,Aug,3,2018,201808,2,1,2019,Not Month End,8/1/2017
20180802,8/2/2018,4,2,1310,Thursday,Thu,Weekday,31,190,7/30/2018,20180730,8,44,August,Aug,3,2018,201808,2,1,2019,Not Month End,8/2/2017
20180803,8/3/2018,5,3,1311,Friday,Fri,Weekday,31,190,7/30/2018,20180730,8,44,August,Aug,3,2018,201808,2,1,2019,Not Month End,8/3/2017
